customer_id,name,age,gender,region,income,churn,total_orders,total_spent,avg_order_value,first_order_date,last_order_date,order_id,order_amount,order_date,product_category,payment_method
1390,Anthony Norris,69.0,Female,West,46106.0,0.0,6.0,17876.0,2979.0,2024-01-16,2025-06-16,238.0,4600.0,2024-04-16,Books,Net Banking
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,19.0,2645.0,2025-05-16,Clothing,Credit Card
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,319.0,3951.0,2025-02-11,Clothing,Credit Card
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,1298.0,3534.0,2025-06-28,Books,Cash
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,1314.0,3821.0,2025-04-09,Clothing,Net Banking
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,1877.0,8099.0,2024-12-07,Electronics,Credit Card
1391,Nathan Anderson,38.0,Male,East,27452.0,0.0,5.0,22050.0,4410.0,2024-12-07,2025-06-28,319.0,3951.0,2025-02-11,Clothing,Credit Card
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,220.0,1599.0,2024-01-02,Clothing,Credit Card
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,317.0,734.0,2024-10-16,Electronics,Cash
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,596.0,3897.0,2025-01-31,Electronics,Net Banking
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,618.0,3928.0,2023-08-20,Grocery,UPI
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,1180.0,7970.0,2024-08-05,Electronics,Cash
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,1821.0,4250.0,2024-10-28,Home,Credit Card
1392,Gregory Lee,49.0,Female,West,0.0,0.0,7.0,30161.0,4308.0,2023-08-20,2025-01-31,1884.0,7783.0,2024-11-14,Home,UPI
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,131.0,4480.0,2025-05-11,Home,Net Banking
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,666.0,1296.0,2025-01-14,Grocery,Net Banking
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,1088.0,2084.0,2024-03-09,Electronics,Net Banking
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,1111.0,3548.0,2024-08-26,Books,Cash
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,1581.0,436.0,2025-01-06,Electronics,UPI
1393,Amy Rodgers,40.0,Female,East,45909.0,1.0,6.0,13608.0,2268.0,2024-03-09,2025-05-26,1819.0,1764.0,2025-05-26,Home,Net Banking
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,608.0,3967.0,2025-05-06,Grocery,Cash
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,628.0,3721.0,2024-04-07,Electronics,Credit Card
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,1175.0,2939.0,2024-06-14,Clothing,Cash
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,1483.0,715.0,2025-03-24,Books,UPI
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,1557.0,2392.0,2023-11-21,Clothing,Cash
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,1707.0,6915.0,2024-01-05,Electronics,Cash
1394,Wayne Jones,50.0,Female,South,0.0,1.0,6.0,20649.0,3441.0,2023-11-21,2025-05-06,1483.0,715.0,2025-03-24,Books,UPI
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,424.0,900.0,2025-04-10,Clothing,Credit Card
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,834.0,3994.0,2024-05-05,Electronics,UPI
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,1463.0,6188.0,2024-03-17,Electronics,Credit Card
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,1510.0,4773.0,2023-10-17,Grocery,Cash
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,1924.0,1745.0,2025-01-09,Books,UPI
1395,Brenda Long,0.0,Female,West,49185.0,0.0,5.0,17600.0,3520.0,2023-10-17,2025-04-10,424.0,900.0,2025-04-10,Clothing,Credit Card
1396,Todd Jones,35.0,Female,West,0.0,1.0,5.0,11615.0,2323.0,2024-07-07,2025-06-14,28.0,2383.0,2024-08-26,Books,UPI
1396,Todd Jones,35.0,Female,West,0.0,1.0,5.0,11615.0,2323.0,2024-07-07,2025-06-14,523.0,1994.0,2024-11-23,Clothing,Net Banking
1396,Todd Jones,35.0,Female,West,0.0,1.0,5.0,11615.0,2323.0,2024-07-07,2025-06-14,1014.0,2341.0,2024-07-07,Electronics,Net Banking
1396,Todd Jones,35.0,Female,West,0.0,1.0,5.0,11615.0,2323.0,2024-07-07,2025-06-14,1411.0,2695.0,2025-06-14,Books,UPI
1396,Todd Jones,35.0,Female,West,0.0,1.0,5.0,11615.0,2323.0,2024-07-07,2025-06-14,1434.0,2202.0,2024-10-12,Home,Cash
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,269.0,5160.0,2024-07-16,Electronics,Credit Card
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,401.0,4371.0,2024-05-24,Home,Cash
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,765.0,2012.0,2025-05-06,Books,UPI
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,859.0,2345.0,2023-11-18,Clothing,Credit Card
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,1398.0,1661.0,2024-04-14,Home,Credit Card
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,1911.0,6704.0,2024-08-18,Books,Cash
1397,Victoria Perez,42.0,Male,North,60443.0,0.0,6.0,22253.0,3708.0,2023-11-18,2025-05-06,1398.0,1661.0,2024-04-14,Home,Credit Card
1398,Frank Torres,59.0,Female,South,77734.0,0.0,5.0,15907.0,3181.0,2024-08-04,2025-07-12,67.0,5702.0,2024-08-04,Books,UPI
1398,Frank Torres,59.0,Female,South,77734.0,0.0,5.0,15907.0,3181.0,2024-08-04,2025-07-12,391.0,823.0,2024-11-05,Grocery,Net Banking
1398,Frank Torres,59.0,Female,South,77734.0,0.0,5.0,15907.0,3181.0,2024-08-04,2025-07-12,668.0,879.0,2024-10-17,Home,Net Banking
1398,Frank Torres,59.0,Female,South,77734.0,0.0,5.0,15907.0,3181.0,2024-08-04,2025-07-12,848.0,6660.0,2025-07-12,Grocery,Credit Card
1398,Frank Torres,59.0,Female,South,77734.0,0.0,5.0,15907.0,3181.0,2024-08-04,2025-07-12,975.0,1843.0,2025-03-18,Electronics,Credit Card
1399,Cynthia Brown,48.0,Male,West,66898.0,0.0,2.0,3314.0,1657.0,2025-07-01,2025-07-14,886.0,628.0,2025-07-01,Clothing,UPI
1399,Cynthia Brown,48.0,Male,West,66898.0,0.0,2.0,3314.0,1657.0,2025-07-01,2025-07-14,1106.0,2686.0,2025-07-14,Electronics,UPI
1400,Marilyn Chen,20.0,Male,East,45966.0,0.0,2.0,5422.0,2711.0,2023-12-19,2024-12-08,969.0,4494.0,2023-12-19,Home,Credit Card
1400,Marilyn Chen,20.0,Male,East,45966.0,0.0,2.0,5422.0,2711.0,2023-12-19,2024-12-08,1396.0,928.0,2024-12-08,Home,Credit Card
1401,Patricia Foster,57.0,Female,East,33402.0,0.0,3.0,7384.0,2461.0,2023-08-16,2024-11-19,79.0,3982.0,2024-11-19,Clothing,Cash
1401,Patricia Foster,57.0,Female,East,33402.0,0.0,3.0,7384.0,2461.0,2023-08-16,2024-11-19,647.0,1239.0,2023-08-16,Clothing,Net Banking
1401,Patricia Foster,57.0,Female,East,33402.0,0.0,3.0,7384.0,2461.0,2023-08-16,2024-11-19,655.0,2163.0,2024-02-01,Electronics,Cash
1402,Samantha Edwards,63.0,Female,East,88600.0,0.0,4.0,10062.0,2515.0,2024-02-09,2024-11-27,10.0,1590.0,2024-02-09,Clothing,Net Banking
1402,Samantha Edwards,63.0,Female,East,88600.0,0.0,4.0,10062.0,2515.0,2024-02-09,2024-11-27,14.0,2343.0,2024-02-19,Home,Net Banking
1402,Samantha Edwards,63.0,Female,East,88600.0,0.0,4.0,10062.0,2515.0,2024-02-09,2024-11-27,811.0,2103.0,2024-11-27,Home,UPI
1402,Samantha Edwards,63.0,Female,East,88600.0,0.0,4.0,10062.0,2515.0,2024-02-09,2024-11-27,1958.0,4026.0,2024-07-20,Electronics,Net Banking
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,30.0,1049.0,2024-05-28,Grocery,Credit Card
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,50.0,832.0,2024-12-17,Clothing,Credit Card
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,605.0,4036.0,2024-08-23,Electronics,Net Banking
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,826.0,6203.0,2024-03-18,Grocery,UPI
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,1604.0,6552.0,2023-09-27,Grocery,UPI
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,1744.0,3811.0,2024-01-08,Electronics,Credit Card
1403,Chelsea Griffin,41.0,Male,North,50888.0,0.0,6.0,22483.0,3747.0,2023-09-27,2024-12-17,50.0,832.0,2024-12-17,Clothing,Credit Card
1404,Jennifer King,67.0,Male,West,50208.0,0.0,4.0,11193.0,2798.0,2024-08-16,2025-03-04,49.0,2413.0,2025-03-04,Books,UPI
1404,Jennifer King,67.0,Male,West,50208.0,0.0,4.0,11193.0,2798.0,2024-08-16,2025-03-04,528.0,1518.0,2024-08-16,Books,Net Banking
1404,Jennifer King,67.0,Male,West,50208.0,0.0,4.0,11193.0,2798.0,2024-08-16,2025-03-04,1066.0,5621.0,2024-11-06,Books,Net Banking
1404,Jennifer King,67.0,Male,West,50208.0,0.0,4.0,11193.0,2798.0,2024-08-16,2025-03-04,1649.0,1641.0,2024-10-12,Home,Net Banking
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,480.0,7468.0,2024-09-20,Clothing,UPI
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,570.0,6723.0,2025-05-10,Grocery,Cash
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,734.0,1670.0,2025-06-22,Electronics,Cash
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,866.0,1467.0,2024-05-09,Grocery,UPI
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,950.0,5024.0,2024-09-17,Books,Cash
1405,Kimberly Vasquez,49.0,Female,East,49638.0,0.0,6.0,22792.0,3798.0,2024-05-09,2025-06-22,1063.0,440.0,2025-06-14,Grocery,Net Banking
1406,Alexander Gonzales,64.0,Male,0,52971.0,1.0,4.0,7988.0,1997.0,2024-09-17,2024-11-29,124.0,2166.0,2024-11-22,Books,Credit Card
1406,Alexander Gonzales,64.0,Male,0,52971.0,1.0,4.0,7988.0,1997.0,2024-09-17,2024-11-29,774.0,1011.0,2024-11-16,Clothing,UPI
1406,Alexander Gonzales,64.0,Male,0,52971.0,1.0,4.0,7988.0,1997.0,2024-09-17,2024-11-29,1057.0,1556.0,2024-11-29,Clothing,Credit Card
1406,Alexander Gonzales,64.0,Male,0,52971.0,1.0,4.0,7988.0,1997.0,2024-09-17,2024-11-29,1327.0,3255.0,2024-09-17,Electronics,Credit Card
1407,Danielle Richardson,39.0,Male,North,47834.0,0.0,3.0,12186.0,4062.0,2024-01-10,2024-06-29,452.0,2341.0,2024-06-28,Books,Cash
1407,Danielle Richardson,39.0,Male,North,47834.0,0.0,3.0,12186.0,4062.0,2024-01-10,2024-06-29,1384.0,2597.0,2024-01-10,Home,Cash
1407,Danielle Richardson,39.0,Male,North,47834.0,0.0,3.0,12186.0,4062.0,2024-01-10,2024-06-29,1496.0,7248.0,2024-06-29,Grocery,Credit Card
1408,Kenneth Clark,40.0,Male,West,41395.0,0.0,2.0,9693.0,4846.0,2024-10-22,2025-01-06,40.0,4487.0,2025-01-06,Home,Net Banking
1408,Kenneth Clark,40.0,Male,West,41395.0,0.0,2.0,9693.0,4846.0,2024-10-22,2025-01-06,911.0,5206.0,2024-10-22,Books,UPI
1409,Cheryl Washington,19.0,Male,East,41797.0,0.0,1.0,3864.0,3864.0,2024-02-29,2024-02-29,893.0,3864.0,2024-02-29,Grocery,Credit Card
1410,Michelle Murillo,44.0,Male,South,49508.0,0.0,5.0,13134.0,2626.0,2023-12-03,2025-02-14,366.0,2150.0,2024-05-21,Electronics,Net Banking
1410,Michelle Murillo,44.0,Male,South,49508.0,0.0,5.0,13134.0,2626.0,2023-12-03,2025-02-14,677.0,337.0,2023-12-03,Grocery,Cash
1410,Michelle Murillo,44.0,Male,South,49508.0,0.0,5.0,13134.0,2626.0,2023-12-03,2025-02-14,914.0,233.0,2024-09-24,Home,Net Banking
1410,Michelle Murillo,44.0,Male,South,49508.0,0.0,5.0,13134.0,2626.0,2023-12-03,2025-02-14,959.0,1711.0,2024-11-20,Clothing,Net Banking
1410,Michelle Murillo,44.0,Male,South,49508.0,0.0,5.0,13134.0,2626.0,2023-12-03,2025-02-14,1734.0,8703.0,2025-02-14,Clothing,Cash
1411,Patty Garcia,59.0,Male,0,41848.0,0.0,4.0,11772.0,2943.0,2023-08-19,2024-09-15,1074.0,851.0,2024-09-15,Grocery,UPI
1411,Patty Garcia,59.0,Male,0,41848.0,0.0,4.0,11772.0,2943.0,2023-08-19,2024-09-15,1345.0,2735.0,2024-04-19,Clothing,Net Banking
1411,Patty Garcia,59.0,Male,0,41848.0,0.0,4.0,11772.0,2943.0,2023-08-19,2024-09-15,1468.0,2905.0,2023-08-19,Grocery,Net Banking
1411,Patty Garcia,59.0,Male,0,41848.0,0.0,4.0,11772.0,2943.0,2023-08-19,2024-09-15,1511.0,5281.0,2024-06-21,Grocery,Cash
1412,Andrew Bradshaw,19.0,Female,South,39307.0,0.0,3.0,9579.0,3193.0,2024-05-12,2024-07-07,338.0,1535.0,2024-05-29,Home,UPI
1412,Andrew Bradshaw,19.0,Female,South,39307.0,0.0,3.0,9579.0,3193.0,2024-05-12,2024-07-07,1196.0,1720.0,2024-07-07,Clothing,Net Banking
1412,Andrew Bradshaw,19.0,Female,South,39307.0,0.0,3.0,9579.0,3193.0,2024-05-12,2024-07-07,1978.0,6324.0,2024-05-12,Clothing,UPI
1413,Maria Reyes,43.0,Male,South,51596.0,0.0,3.0,11565.0,3855.0,2023-08-30,2025-07-01,215.0,2061.0,2025-07-01,Electronics,UPI
1413,Maria Reyes,43.0,Male,South,51596.0,0.0,3.0,11565.0,3855.0,2023-08-30,2025-07-01,1197.0,8298.0,2024-12-08,Clothing,Cash
1413,Maria Reyes,43.0,Male,South,51596.0,0.0,3.0,11565.0,3855.0,2023-08-30,2025-07-01,1791.0,1206.0,2023-08-30,Home,Credit Card
1413,Maria Reyes,43.0,Male,South,51596.0,0.0,3.0,11565.0,3855.0,2023-08-30,2025-07-01,215.0,2061.0,2025-07-01,Electronics,UPI
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,486.0,2810.0,2024-01-03,Books,UPI
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,630.0,1436.0,2023-12-20,Electronics,Cash
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,654.0,2647.0,2023-08-16,Electronics,UPI
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,1035.0,111.0,2025-07-03,Electronics,Net Banking
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,1636.0,2067.0,2023-10-17,Home,Net Banking
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,1779.0,1086.0,2024-12-21,Electronics,UPI
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,1880.0,3920.0,2024-02-08,Home,Credit Card
1414,Deanna Zimmerman,34.0,Female,East,46175.0,0.0,7.0,14077.0,2011.0,2023-08-16,2025-07-03,654.0,2647.0,2023-08-16,Electronics,UPI
1415,Charles Robinson,57.0,Female,South,0.0,0.0,3.0,9985.0,3328.0,2024-05-20,2024-08-25,169.0,5325.0,2024-06-19,Electronics,Credit Card
1415,Charles Robinson,57.0,Female,South,0.0,0.0,3.0,9985.0,3328.0,2024-05-20,2024-08-25,499.0,3020.0,2024-05-20,Electronics,Net Banking
1415,Charles Robinson,57.0,Female,South,0.0,0.0,3.0,9985.0,3328.0,2024-05-20,2024-08-25,855.0,1640.0,2024-08-25,Grocery,UPI
1416,Sandra Scott,50.0,Male,North,10235.0,0.0,4.0,9368.0,2342.0,2023-09-30,2025-04-22,24.0,615.0,2024-03-30,Books,Cash
1416,Sandra Scott,50.0,Male,North,10235.0,0.0,4.0,9368.0,2342.0,2023-09-30,2025-04-22,572.0,3391.0,2025-04-22,Grocery,Cash
1416,Sandra Scott,50.0,Male,North,10235.0,0.0,4.0,9368.0,2342.0,2023-09-30,2025-04-22,844.0,3460.0,2023-09-30,Electronics,Net Banking
1416,Sandra Scott,50.0,Male,North,10235.0,0.0,4.0,9368.0,2342.0,2023-09-30,2025-04-22,1250.0,1902.0,2024-01-31,Home,Net Banking
1417,Kari Reeves,26.0,Female,North,66372.0,0.0,4.0,10828.0,2707.0,2024-03-24,2024-10-09,408.0,1599.0,2024-07-26,Electronics,UPI
1417,Kari Reeves,26.0,Female,North,66372.0,0.0,4.0,10828.0,2707.0,2024-03-24,2024-10-09,875.0,3020.0,2024-07-08,Grocery,Cash
1417,Kari Reeves,26.0,Female,North,66372.0,0.0,4.0,10828.0,2707.0,2024-03-24,2024-10-09,1375.0,4289.0,2024-03-24,Electronics,Cash
1417,Kari Reeves,26.0,Female,North,66372.0,0.0,4.0,10828.0,2707.0,2024-03-24,2024-10-09,1917.0,1920.0,2024-10-09,Home,Credit Card
1418,Benjamin Chavez,60.0,Female,East,68691.0,0.0,3.0,6866.0,2288.0,2023-08-15,2025-07-10,675.0,630.0,2023-08-15,Electronics,Credit Card
1418,Benjamin Chavez,60.0,Female,East,68691.0,0.0,3.0,6866.0,2288.0,2023-08-15,2025-07-10,710.0,3118.0,2025-07-10,Electronics,Net Banking
1418,Benjamin Chavez,60.0,Female,East,68691.0,0.0,3.0,6866.0,2288.0,2023-08-15,2025-07-10,1797.0,3118.0,2024-03-25,Electronics,Cash
1419,Steven Mathis,65.0,Female,West,18899.0,0.0,4.0,15564.0,3891.0,2023-11-26,2025-06-19,221.0,4552.0,2023-11-26,Home,UPI
1419,Steven Mathis,65.0,Female,West,18899.0,0.0,4.0,15564.0,3891.0,2023-11-26,2025-06-19,406.0,5252.0,2025-06-19,Electronics,UPI
1419,Steven Mathis,65.0,Female,West,18899.0,0.0,4.0,15564.0,3891.0,2023-11-26,2025-06-19,1507.0,1112.0,2024-09-27,Clothing,Net Banking
1419,Steven Mathis,65.0,Female,West,18899.0,0.0,4.0,15564.0,3891.0,2023-11-26,2025-06-19,1926.0,4648.0,2024-10-18,Grocery,Net Banking
1419,Steven Mathis,65.0,Female,West,18899.0,0.0,4.0,15564.0,3891.0,2023-11-26,2025-06-19,221.0,4552.0,2023-11-26,Home,UPI
1420,Kenneth Pearson,56.0,Male,North,44859.0,0.0,1.0,1629.0,1629.0,2024-08-19,2024-08-19,1415.0,1629.0,2024-08-19,Clothing,Credit Card
1421,Jason Calhoun,46.0,Male,East,44428.0,0.0,3.0,10819.0,3606.0,2024-03-10,2025-02-20,921.0,7140.0,2025-02-20,Electronics,Net Banking
1421,Jason Calhoun,46.0,Male,East,44428.0,0.0,3.0,10819.0,3606.0,2024-03-10,2025-02-20,1090.0,1865.0,2024-06-30,Books,UPI
1421,Jason Calhoun,46.0,Male,East,44428.0,0.0,3.0,10819.0,3606.0,2024-03-10,2025-02-20,1866.0,1814.0,2024-03-10,Electronics,UPI
1422,Andrew Arnold,59.0,Male,South,0.0,1.0,3.0,5290.0,1763.0,2023-08-09,2023-12-06,1168.0,1336.0,2023-08-28,Grocery,Credit Card
1422,Andrew Arnold,59.0,Male,South,0.0,1.0,3.0,5290.0,1763.0,2023-08-09,2023-12-06,1317.0,2893.0,2023-12-06,Clothing,Cash
1422,Andrew Arnold,59.0,Male,South,0.0,1.0,3.0,5290.0,1763.0,2023-08-09,2023-12-06,1736.0,1061.0,2023-08-09,Grocery,Credit Card
1423,Michael Hale,43.0,Male,0,38332.0,0.0,3.0,16473.0,5491.0,2024-02-11,2025-07-28,142.0,2188.0,2024-02-11,Home,Credit Card
1423,Michael Hale,43.0,Male,0,38332.0,0.0,3.0,16473.0,5491.0,2024-02-11,2025-07-28,1528.0,8104.0,2025-07-28,Clothing,Credit Card
1423,Michael Hale,43.0,Male,0,38332.0,0.0,3.0,16473.0,5491.0,2024-02-11,2025-07-28,1661.0,6181.0,2024-05-27,Home,Net Banking
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,18.0,1360.0,2024-01-22,Electronics,UPI
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,231.0,2247.0,2024-09-01,Electronics,Cash
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,576.0,3670.0,2024-09-07,Electronics,Net Banking
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,740.0,2776.0,2025-03-11,Home,UPI
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,1105.0,582.0,2025-03-13,Clothing,Cash
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,1367.0,6202.0,2024-03-26,Clothing,UPI
1424,Cindy Robinson,52.0,Female,East,33341.0,0.0,7.0,19435.0,2776.0,2024-01-22,2025-03-13,1756.0,2598.0,2025-02-18,Clothing,Net Banking
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,161.0,6999.0,2024-05-07,Electronics,Cash
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,370.0,4851.0,2024-06-15,Books,Net Banking
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,465.0,489.0,2024-04-12,Books,Net Banking
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,626.0,2783.0,2025-06-01,Electronics,Credit Card
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,704.0,2731.0,2024-08-16,Grocery,UPI
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,743.0,847.0,2023-12-17,Grocery,Cash
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,847.0,5824.0,2024-07-29,Clothing,Net Banking
1425,Randy Shannon,67.0,Male,East,76284.0,0.0,8.0,28892.0,3611.0,2023-12-17,2025-06-01,1119.0,4368.0,2024-09-12,Clothing,Cash
1426,Amber Mcknight,42.0,Male,West,0.0,0.0,1.0,2816.0,2816.0,2024-12-12,2024-12-12,336.0,2816.0,2024-12-12,Clothing,Net Banking
1427,Mary Williams,41.0,Female,South,69073.0,0.0,4.0,13403.0,3350.0,2023-10-05,2025-06-19,610.0,1235.0,2025-04-05,Books,Cash
1427,Mary Williams,41.0,Female,South,69073.0,0.0,4.0,13403.0,3350.0,2023-10-05,2025-06-19,658.0,3146.0,2025-03-11,Electronics,Net Banking
1427,Mary Williams,41.0,Female,South,69073.0,0.0,4.0,13403.0,3350.0,2023-10-05,2025-06-19,756.0,3123.0,2025-06-19,Home,Credit Card
1427,Mary Williams,41.0,Female,South,69073.0,0.0,4.0,13403.0,3350.0,2023-10-05,2025-06-19,1854.0,5899.0,2023-10-05,Grocery,Net Banking
1427,Mary Williams,41.0,Female,South,69073.0,0.0,4.0,13403.0,3350.0,2023-10-05,2025-06-19,658.0,3146.0,2025-03-11,Electronics,Net Banking
1428,John Hernandez,0.0,Male,South,60825.0,1.0,4.0,6907.0,1726.0,2023-09-25,2025-03-20,501.0,1375.0,2025-03-20,Clothing,UPI
1428,John Hernandez,0.0,Male,South,60825.0,1.0,4.0,6907.0,1726.0,2023-09-25,2025-03-20,779.0,3517.0,2024-03-15,Electronics,Credit Card
1428,John Hernandez,0.0,Male,South,60825.0,1.0,4.0,6907.0,1726.0,2023-09-25,2025-03-20,1597.0,1227.0,2025-02-18,Home,Cash
1428,John Hernandez,0.0,Male,South,60825.0,1.0,4.0,6907.0,1726.0,2023-09-25,2025-03-20,1602.0,788.0,2023-09-25,Grocery,Cash
1429,Dr. Daisy Rodriguez,24.0,Male,South,33064.0,1.0,1.0,1960.0,1960.0,2025-03-20,2025-03-20,730.0,1960.0,2025-03-20,Electronics,UPI
